"subject";"activity";"domain";"instrument";"signal";"jerk";"magnitude";"measure";"count";"avg"
14;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";54;-0.944197943703704
14;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";54;-0.92549582962963
14;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";162;0.0197505244130988
14;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";162;-0.974950798333333
14;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";54;-0.976521006111111
14;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";54;-0.973343388888889
14;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";162;0.269329436701852
14;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"SD";162;-0.955006267074074
14;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";54;-0.944197943703704
14;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";54;-0.92549582962963
14;"sitting";"Time";"Gyroscope";NA;NA;NA;"Mean";162;-0.00751193335802469
14;"sitting";"Time";"Gyroscope";NA;NA;NA;"SD";162;-0.965260852222222
14;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";54;-0.942756369259259
14;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";54;-0.947081158333333
14;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";162;-0.0625437827364198
14;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"SD";162;-0.986671567654321
14;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";54;-0.988317606666667
14;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";54;-0.986963989814815
14;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";180;-0.952433279111111
14;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"SD";180;-0.939147771777778
14;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";60;-0.949715059833333
14;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";60;-0.939799869833333
14;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";180;-0.970716659722222
14;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";180;-0.973940363
14;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";60;-0.970214125833333
14;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";60;-0.969677515666667
14;"standing";"Frequency";"Gyroscope";NA;NA;NA;"Mean";180;-0.952982613111111
14;"standing";"Frequency";"Gyroscope";NA;NA;NA;"SD";180;-0.952403534
14;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";60;-0.944405563833333
14;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";60;-0.934815560833333
14;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";60;-0.969175636833333
14;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";60;-0.966019259166667
14;"standing";"Time";"Accelerometer";"Body";NA;NA;"Mean";180;0.0538400328675556
14;"standing";"Time";"Accelerometer";"Body";NA;NA;"SD";180;-0.941356980611111
14;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";60;-0.943456847333333
14;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";60;-0.936735577166667
14;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";180;0.0241270863578278
14;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";180;-0.971792561944445
14;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";60;-0.972965788166667
14;"standing";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";60;-0.970437182833333
14;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";180;0.103484149722222
14;"standing";"Time";"Accelerometer";"Gravity";NA;NA;"SD";180;-0.959514710888889
14;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";60;-0.943456847333333
14;"standing";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";60;-0.936735577166667
14;"standing";"Time";"Gyroscope";NA;NA;NA;"Mean";180;0.000382684450277778
14;"standing";"Time";"Gyroscope";NA;NA;NA;"SD";180;-0.951320505555556
14;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";60;-0.943530016833333
14;"standing";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";60;-0.931426203833333
14;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";180;-0.0655439186377222
14;"standing";"Time";"Gyroscope";NA;"Jerk";NA;"SD";180;-0.9717765655
14;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";60;-0.974873328
14;"standing";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";60;-0.966834217
14;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";177;-0.257822150477401
14;"walking";"Frequency";"Accelerometer";"Body";NA;NA;"SD";177;-0.121547256429322
14;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";59;-0.373516771016949
14;"walking";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";59;-0.457490009491525
14;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";177;-0.421675465480226
14;"walking";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";177;-0.455738046384181
14;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";59;-0.431591453389831
14;"walking";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";59;-0.453426008983051
14;"walking";"Frequency";"Gyroscope";NA;NA;NA;"Mean";177;-0.312472186847458
14;"walking";"Frequency";"Gyroscope";NA;NA;NA;"SD";177;-0.242339989942316
14;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";59;-0.311386449661017
14;"walking";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";59;-0.265504551525424
14;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";59;-0.591036936101695
14;"walking";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";59;-0.65567766220339
14;"walking";"Time";"Accelerometer";"Body";NA;NA;"Mean";177;0.0478082304706215
14;"walking";"Time";"Accelerometer";"Body";NA;NA;"SD";177;-0.134789220932825
14;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";59;-0.144404671779661
14;"walking";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";59;-0.36380562779661
14;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";177;0.0387253728664972
14;"walking";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";177;-0.423875892485876
14;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";59;-0.377293155084746
14;"walking";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";59;-0.439746918474576
14;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";177;0.0367212900564972
14;"walking";"Time";"Accelerometer";"Gravity";NA;NA;"SD";177;-0.958929929943503
14;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";59;-0.144404671779661
14;"walking";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";59;-0.36380562779661
14;"walking";"Time";"Gyroscope";NA;NA;NA;"Mean";177;-0.0117075212188701
14;"walking";"Time";"Gyroscope";NA;NA;NA;"SD";177;-0.247106094278249
14;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";59;-0.137208741864407
14;"walking";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";59;-0.201401930542373
14;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";177;-0.0644785332204915
14;"walking";"Time";"Gyroscope";NA;"Jerk";NA;"SD";177;-0.535228433728814
14;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";59;-0.519895046779661
14;"walking";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";59;-0.606103313898305
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";135;0.224490859334815
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";135;0.245093447187778
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";45;0.471905155133333
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";45;0.178684580868889
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";135;0.0353713432266667
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";135;-0.0454529315851852
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";45;0.186223478065556
14;"walking_downstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";45;0.194263424111111
14;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";135;0.0701023576296296
14;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";135;-0.0406496869702222
14;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";45;-0.0787568406777778
14;"walking_downstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";45;-0.223927430580444
14;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";45;-0.254747132274667
14;"walking_downstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";45;-0.356849425488889
14;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";135;0.0601916525454815
14;"walking_downstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";135;0.282759302364444
14;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";45;0.185537706866667
14;"walking_downstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";45;0.428405922622222
14;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";135;0.0274974549640741
14;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";135;0.0240391535900741
14;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";45;0.0353601375466667
14;"walking_downstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";45;0.194708838913556
14;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";135;0.0531619577037037
14;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";135;-0.906463350444444
14;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";45;0.185537706866667
14;"walking_downstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";45;0.428405922622222
14;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";135;-0.0246341174948148
14;"walking_downstairs";"Time";"Gyroscope";NA;NA;NA;"SD";135;0.0195457270207407
14;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";45;0.166340011842444
14;"walking_downstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";45;-0.0665144570666667
14;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";135;-0.0814257461133333
14;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";135;-0.243311454346667
14;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";45;-0.275120883488889
14;"walking_downstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";45;-0.274744003577778
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";162;-0.03847359205
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;NA;"SD";162;0.246072229259259
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";54;-0.0759851813333333
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";54;-0.143253889222222
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";162;-0.331704084987654
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";162;-0.391206072196914
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";54;-0.288744334092593
14;"walking_upstairs";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";54;-0.409847649281481
14;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"Mean";162;-0.0418858159077161
14;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;NA;"SD";162;0.234648306487654
14;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";54;0.0488588668185185
14;"walking_upstairs";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";54;0.236659662496296
14;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";54;-0.457250612407407
14;"walking_upstairs";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";54;-0.564964076388889
14;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"Mean";162;0.0432341863812963
14;"walking_upstairs";"Time";"Accelerometer";"Body";NA;NA;"SD";162;0.202272231493827
14;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";54;0.140108204051852
14;"walking_upstairs";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";54;-0.0197686685018519
14;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";162;0.0218197270308642
14;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";162;-0.344358804814815
14;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";54;-0.28366383592037
14;"walking_upstairs";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";54;-0.337086266574074
14;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";162;-0.043170987654321
14;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;NA;"SD";162;-0.903735297098765
14;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";54;0.140108204051852
14;"walking_upstairs";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";54;-0.0197686685018519
14;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"Mean";162;-0.0287511967358025
14;"walking_upstairs";"Time";"Gyroscope";NA;NA;NA;"SD";162;0.195703731671605
14;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";54;0.365779419444444
14;"walking_upstairs";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";54;0.299975979851852
14;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";162;-0.0542551343777778
14;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";NA;"SD";162;-0.459302460814815
14;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";54;-0.399921949557407
14;"walking_upstairs";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";54;-0.485819293703704
15;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";216;-0.962681082361111
15;"laying";"Frequency";"Accelerometer";"Body";NA;NA;"SD";216;-0.953411082222222
15;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";72;-0.956001034027778
15;"laying";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";72;-0.94550856
15;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";216;-0.975646301481481
15;"laying";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";216;-0.979303235925926
15;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";72;-0.973681222777778
15;"laying";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";72;-0.972530077916667
15;"laying";"Frequency";"Gyroscope";NA;NA;NA;"Mean";216;-0.959304863194444
15;"laying";"Frequency";"Gyroscope";NA;NA;NA;"SD";216;-0.959410744537037
15;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";72;-0.946812642361111
15;"laying";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";72;-0.923682244861111
15;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";72;-0.975727853888889
15;"laying";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";72;-0.972645710694444
15;"laying";"Time";"Accelerometer";"Body";NA;NA;"Mean";216;0.0514385860009722
15;"laying";"Time";"Accelerometer";"Body";NA;NA;"SD";216;-0.954867269722222
15;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";72;-0.955340661527778
15;"laying";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";72;-0.943314107916667
15;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";216;0.0282368970603704
15;"laying";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";216;-0.97702131037037
15;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";72;-0.979890228194444
15;"laying";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";72;-0.973644462777778
15;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";216;0.230110069333333
15;"laying";"Time";"Accelerometer";"Gravity";NA;NA;"SD";216;-0.966085430787037
15;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";72;-0.955340661527778
15;"laying";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";72;-0.943314107916667
15;"laying";"Time";"Gyroscope";NA;NA;NA;"Mean";216;0.0115505746060185
15;"laying";"Time";"Gyroscope";NA;NA;NA;"SD";216;-0.958282548055556
15;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";72;-0.944605127222222
15;"laying";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";72;-0.924043007638889
15;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";216;-0.0687626888916667
15;"laying";"Time";"Gyroscope";NA;"Jerk";NA;"SD";216;-0.978173172824074
15;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";72;-0.983235025416667
15;"laying";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";72;-0.973650041666667
15;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";177;-0.96292434839548
15;"sitting";"Frequency";"Accelerometer";"Body";NA;NA;"SD";177;-0.950750730790961
15;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";59;-0.949752001322034
15;"sitting";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";59;-0.941195938135593
15;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";177;-0.983724511242938
15;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";177;-0.985573839717514
15;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";59;-0.984689437118644
15;"sitting";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";59;-0.983276251694915
15;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"Mean";177;-0.977361941129944
15;"sitting";"Frequency";"Gyroscope";NA;NA;NA;"SD";177;-0.97618889039548
15;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";59;-0.973762179830509
15;"sitting";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";59;-0.963378228474576
15;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";59;-0.990180959322034
15;"sitting";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";59;-0.989503941694915
15;"sitting";"Time";"Accelerometer";"Body";NA;NA;"Mean";177;0.0491744264553672
15;"sitting";"Time";"Accelerometer";"Body";NA;NA;"SD";177;-0.952943181355932
15;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";59;-0.958669836271187
15;"sitting";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";59;-0.93797790559322
15;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";177;0.022374275838678
15;"sitting";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";177;-0.984433452485876
15;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";59;-0.986107839152542
15;"sitting";"Time";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";59;-0.984639018474576
15;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"Mean";177;0.368009742341582
15;"sitting";"Time";"Accelerometer";"Gravity";NA;NA;"SD";177;-0.959718651468927
15;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"Mean";59;-0.958669836271187
15;"sitting";"Time";"Accelerometer";"Gravity";NA;"Magnitude";"SD";59;-0.93797790559322
15;"sitting";"Time";"Gyroscope";NA;NA;NA;"Mean";177;-0.00761872697570621
15;"sitting";"Time";"Gyroscope";NA;NA;NA;"SD";177;-0.975763812542373
15;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"Mean";59;-0.957331628305085
15;"sitting";"Time";"Gyroscope";NA;NA;"Magnitude";"SD";59;-0.963475074915254
15;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"Mean";177;-0.062462206150226
15;"sitting";"Time";"Gyroscope";NA;"Jerk";NA;"SD";177;-0.990379851073446
15;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";59;-0.992188893898305
15;"sitting";"Time";"Gyroscope";NA;"Jerk";"Magnitude";"SD";59;-0.989720049491525
15;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"Mean";159;-0.965182434025157
15;"standing";"Frequency";"Accelerometer";"Body";NA;NA;"SD";159;-0.956084439119497
15;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"Mean";53;-0.960337344339623
15;"standing";"Frequency";"Accelerometer";"Body";NA;"Magnitude";"SD";53;-0.950204045849057
15;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"Mean";159;-0.97862350163522
15;"standing";"Frequency";"Accelerometer";"Body";"Jerk";NA;"SD";159;-0.981174232201258
15;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"Mean";53;-0.979078785660377
15;"standing";"Frequency";"Accelerometer";"Body";"Jerk";"Magnitude";"SD";53;-0.980184086603774
15;"standing";"Frequency";"Gyroscope";NA;NA;NA;"Mean";159;-0.964593003396226
15;"standing";"Frequency";"Gyroscope";NA;NA;NA;"SD";159;-0.963000099937107
15;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"Mean";53;-0.956733900188679
15;"standing";"Frequency";"Gyroscope";NA;NA;"Magnitude";"SD";53;-0.928838303773585
15;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"Mean";53;-0.983188091886792
15;"standing";"Frequency";"Gyroscope";NA;"Jerk";"Magnitude";"SD";53;-0.980329709433962
15;"standing";"Time";"Accelerometer";"Body";NA;NA;"Mean";159;0.0515511117477987
15;"standing";"Time";"Accelerometer";"Body";NA;NA;"SD";159;-0.957506551194969
15;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"Mean";53;-0.961207616226415
15;"standing";"Time";"Accelerometer";"Body";NA;"Magnitude";"SD";53;-0.948600432641509
15;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"Mean";159;0.0249377515292893
15;"standing";"Time";"Accelerometer";"Body";"Jerk";NA;"SD";159;-0.979493802955975
